=== BY CUMULATIVE TIME (top 80) ===
         39572063 function calls (36058624 primitive calls) in 11.211 seconds

   Ordered by: cumulative time
   List reduced from 2302 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      385    0.000    0.000    0.175    0.000 /Users/jamesdavies/gob-simplified/BackEnd/models/game_manager.py:2364(update_team_stats)
      770    0.096    0.000    0.175    0.000 /Users/jamesdavies/gob-simplified/BackEnd/models/team_manager.py:911(update_team_stats)
   941889    0.122    0.000    0.173    0.000 /Users/jamesdavies/gob-simplified/BackEnd/models/turn_manager.py:1432(_safe_key)
      125    0.000    0.000    0.164    0.001 /Users/jamesdavies/gob-simplified/BackEnd/models/turn_manager.py:3238(_get_plays_by_type_and_focus)
        2    0.000    0.000    0.162    0.081 /Users/jamesdavies/gob-simplified/BackEnd/utils/game_team_scoreboard_enrichment.py:20(resolve_mongo_team_id_string)
    53832    0.072    0.000    0.162    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/shared_defense.py:1494(calculate_defender_coords)
        2    0.000    0.000    0.162    0.081 /Users/jamesdavies/gob-simplified/BackEnd/utils/game_team_scoreboard_enrichment.py:43(_lookup_by_string)
      3/1    0.000    0.000    0.157    0.157 /Users/jamesdavies/gob-simplified/venv/lib/python3.13/site-packages/pymongo/monitor.py:414(_run)
      3/1    0.000    0.000    0.157    0.157 /Users/jamesdavies/gob-simplified/venv/lib/python3.13/site-packages/pymongo/monitor.py:427(_ping)
      3/1    0.000    0.000    0.157    0.157 /Users/jamesdavies/gob-simplified/venv/lib/python3.13/site-packages/pymongo/pool.py:813(hello)
      3/1    0.000    0.000    0.157    0.157 /Users/jamesdavies/gob-simplified/venv/lib/python3.13/site-packages/pymongo/pool.py:816(_hello)
      3/1    0.000    0.000    0.157    0.157 /Users/jamesdavies/gob-simplified/venv/lib/python3.13/site-packages/pymongo/pool.py:907(command)
