kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260720,home,Ocean City,OCEAN_CITY,56,60.28,20,55,36.36,5,21,23.81,11,12,91.67,3,3,26,29,13,1,1,10
cpu_full,Xavien @ Ocean City,20260720,away,Xavien,XAVIEN,41,60.84,14,57,24.56,3,22,13.64,10,11,90.91,8,9,31,40,7,3,0,18
cpu_full,Little York @ Four Corners,20260721,home,Four Corners,FOUR_CORNERS,85,60.2,26,50,52.0,7,20,35.0,26,30,86.67,8,11,23,34,13,4,2,11
cpu_full,Little York @ Four Corners,20260721,away,Little York,LITTLE_YORK,63,61.08,26,52,50.0,7,20,35.0,4,7,57.14,9,3,13,16,19,6,1,32
cpu_full,Bentley-Truman @ Lancaster,20260722,home,Lancaster,LANCASTER,66,58.84,26,54,48.15,6,22,27.27,8,11,72.73,10,10,22,32,17,2,1,19
cpu_full,Bentley-Truman @ Lancaster,20260722,away,Bentley-Truman,BENTLEY_TRUMAN,75,56.16,26,58,44.83,11,22,50.0,12,14,85.71,3,11,17,28,17,10,2,18
