kind,matchup,wall_s,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,4.533,home,Ocean City,OCEAN_CITY,106,60.52,41,59,69.49,25,34,73.53,5,8,62.5,5,7,13,20,29,7,1,12
cpu_full,Xavien @ Ocean City,4.533,away,Xavien,XAVIEN,70,54.88,27,42,64.29,9,18,50.0,1,2,50.0,13,1,12,13,26,4,2,18
cpu_full,Little York @ Four Corners,4.2801,home,Four Corners,FOUR_CORNERS,95,70.4,37,62,59.68,11,20,55.0,10,10,100.0,11,7,25,32,26,7,0,13
cpu_full,Little York @ Four Corners,4.2801,away,Little York,LITTLE_YORK,69,64.96,26,54,48.15,11,26,42.31,6,9,66.67,11,4,13,17,19,10,1,18
practice_squad,Region G All-Americans @ Region A All-Americans,5.3696,home,Region A All-Americans,ps_A_1,86,79.24,30,72,41.67,15,40,37.5,13,21,61.9,5,7,30,37,21,6,2,15
practice_squad,Region G All-Americans @ Region A All-Americans,5.3696,away,Region G All-Americans,ps_G_1,81,73.72,31,62,50.0,13,35,37.14,4,13,30.77,10,4,34,38,27,1,0,16
practice_squad,Region F All-Americans @ Region H All-Americans,5.1401,home,Region H All-Americans,ps_H_1,102,77.36,35,69,50.72,20,42,47.62,11,19,57.89,4,4,27,31,29,4,1,10
practice_squad,Region F All-Americans @ Region H All-Americans,5.1401,away,Region F All-Americans,ps_F_1,73,80.48,30,64,46.88,7,22,31.82,7,17,41.18,14,5,26,31,24,0,0,18
