kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,South Lancaster @ Morristown,20260720,home,Morristown,MORRISTOWN,57,75.68,20,63,31.75,3,25,12.0,14,22,63.64,14,11,30,41,10,13,0,14
cpu_full,South Lancaster @ Morristown,20260720,away,South Lancaster,SOUTH_LANCASTER,43,68.16,16,55,29.09,5,26,19.23,6,14,42.86,17,10,29,39,8,2,0,23
cpu_full,Little York @ Lancaster,20260721,home,Lancaster,LANCASTER,77,72.12,24,53,45.28,11,25,44.0,18,23,78.26,16,7,20,27,13,10,1,13
cpu_full,Little York @ Lancaster,20260721,away,Little York,LITTLE_YORK,67,68.28,24,56,42.86,11,23,47.83,8,12,66.67,15,8,19,27,14,6,0,22
cpu_full,Bentley-Truman @ Xavien,20260722,home,Xavien,XAVIEN,76,71.16,28,54,51.85,10,20,50.0,10,14,71.43,16,5,24,29,15,11,0,21
cpu_full,Bentley-Truman @ Xavien,20260722,away,Bentley-Truman,BENTLEY_TRUMAN,86,76.44,29,64,45.31,11,22,50.0,17,26,65.38,14,13,20,33,14,6,1,13
cpu_full,Ocean City @ Four Corners,20260723,home,Four Corners,FOUR_CORNERS,58,66.52,21,49,42.86,9,24,37.5,7,8,87.5,21,7,33,40,11,4,1,18
cpu_full,Ocean City @ Four Corners,20260723,away,Ocean City,OCEAN_CITY,53,72.92,16,63,25.4,4,27,14.81,17,18,94.44,9,7,20,27,9,14,1,11
