kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260720,home,Ocean City,OCEAN_CITY,87,69.4,33,61,54.1,18,30,60.0,7,10,70.0,15,11,24,35,24,3,0,16
cpu_full,Xavien @ Ocean City,20260720,away,Xavien,XAVIEN,61,62.08,22,57,38.6,6,25,24.0,7,7,100.0,12,10,14,24,18,13,0,15
cpu_full,Little York @ Four Corners,20260721,home,Four Corners,FOUR_CORNERS,94,61.4,38,64,59.38,12,23,52.17,9,10,90.0,1,8,23,31,28,8,0,7
cpu_full,Little York @ Four Corners,20260721,away,Little York,LITTLE_YORK,62,55.2,22,44,50.0,12,26,46.15,3,5,60.0,10,1,16,17,16,1,0,16
cpu_full,Bentley-Truman @ Lancaster,20260722,home,Lancaster,LANCASTER,98,64.76,38,56,67.86,18,28,64.29,4,4,100.0,12,5,22,27,32,4,3,25
cpu_full,Bentley-Truman @ Lancaster,20260722,away,Bentley-Truman,BENTLEY_TRUMAN,101,71.32,35,60,58.33,14,25,56.0,17,28,60.71,7,8,12,20,28,10,1,9
cpu_full,Morristown @ South Lancaster,20260723,home,South Lancaster,SOUTH_LANCASTER,80,66.96,31,59,52.54,11,32,34.38,7,9,77.78,5,1,14,15,25,8,0,10
cpu_full,Morristown @ South Lancaster,20260723,away,Morristown,MORRISTOWN,86,61.08,31,56,55.36,18,25,72.0,6,7,85.71,12,10,24,34,28,4,0,16
cpu_full,Casino Row @ IDA,20260724,home,IDA,IDA,90,68.76,34,59,57.63,20,35,57.14,4,4,100.0,12,4,25,29,24,3,1,10
cpu_full,Casino Row @ IDA,20260724,away,Casino Row,CASINO_ROW,74,66.96,30,64,46.88,9,20,45.0,3,9,33.33,8,9,17,26,21,10,0,7
cpu_full,Chapel Hill @ Durham,20260725,home,Durham,DURHAM,106,76.52,37,61,60.66,14,26,53.85,25,33,75.76,9,8,22,30,27,9,0,13
cpu_full,Chapel Hill @ Durham,20260725,away,Chapel Hill,CHAPEL_HILL,95,65.32,31,59,52.54,23,38,60.53,3,3,100.0,11,6,14,20,25,5,0,30
cpu_full,Nickel Beach @ Appalachia,20260726,home,Appalachia,APPALACHIA,72,57.88,27,44,61.36,13,23,56.52,1,2,50.0,14,1,22,23,20,4,1,22
cpu_full,Nickel Beach @ Appalachia,20260726,away,Nickel Beach,NICKEL_BEACH,98,72.04,38,73,52.05,17,34,50.0,9,16,56.25,5,13,17,30,29,6,0,3
cpu_full,Cagers World @ Crickstown,20260727,home,Crickstown,CRICKSTOWN,82,73.96,33,62,53.23,11,29,37.93,7,9,77.78,11,3,17,20,26,7,0,11
cpu_full,Cagers World @ Crickstown,20260727,away,Cagers World,CAGERS_WORLD,85,64.4,29,53,54.72,16,30,53.33,9,10,90.0,13,6,23,29,27,8,0,17
cpu_full,Ivy Prep @ Concord,20260728,home,Concord,CONCORD,68,65.96,26,55,47.27,12,30,40.0,4,9,44.44,10,3,28,31,21,5,0,9
cpu_full,Ivy Prep @ Concord,20260728,away,Ivy Prep,IVY_PREP,62,64.32,26,60,43.33,9,30,30.0,1,3,33.33,11,8,28,36,24,1,0,14
cpu_full,Providence @ Independence,20260729,home,Independence,INDEPENDENCE,54,62.76,22,49,44.9,9,24,37.5,1,4,25.0,15,3,15,18,19,7,0,12
cpu_full,Providence @ Independence,20260729,away,Providence,PROVIDENCE,86,63.64,34,63,53.97,15,27,55.56,3,6,50.0,12,14,25,39,26,9,0,11
cpu_full,D1 Institute @ Queen's Guard,20260730,home,Queen's Guard,queens_guard,84,66.64,28,55,50.91,17,28,60.71,5,6,83.33,12,3,18,21,26,8,0,22
cpu_full,D1 Institute @ Queen's Guard,20260730,away,D1 Institute,D1_INSTITUTE,90,83.88,38,70,54.29,7,29,24.14,13,27,48.15,15,13,23,36,22,4,0,5
cpu_full,Garden Elites @ Montpeiler,20260731,home,Montpeiler,MONTPEILER,74,66.32,29,58,50.0,14,33,42.42,2,3,66.67,12,5,22,27,20,8,0,18
cpu_full,Garden Elites @ Montpeiler,20260731,away,Garden Elites,GARDEN_ELITES,97,71.72,34,68,50.0,22,41,53.66,7,13,53.85,10,12,23,35,25,8,0,6
cpu_full,Long Island Methodist @ Falls Academy,20260732,home,Falls Academy,FALLS_ACADEMY,96,73.52,38,70,54.29,16,36,44.44,6,8,75.0,11,11,26,37,26,9,0,10
cpu_full,Long Island Methodist @ Falls Academy,20260732,away,Long Island Methodist,LONG_ISLAND_METHODIST,71,71.72,26,55,47.27,12,28,42.86,5,13,38.46,13,2,17,19,21,8,0,10
cpu_full,Upstate @ Toronto Limited,20260733,home,Toronto Limited,TORONTO_LIMITED,97,76.84,37,76,48.68,18,40,45.0,7,11,63.64,11,15,24,39,30,4,0,13
cpu_full,Upstate @ Toronto Limited,20260733,away,Upstate,UPSTATE,98,71.28,37,64,57.81,16,31,51.61,6,12,50.0,6,4,21,25,30,7,1,12
cpu_full,Syracuse @ St Peters,20260734,home,St Peters,ST_PETERS,83,65.32,32,60,53.33,17,26,65.38,2,3,66.67,13,9,25,34,24,6,0,18
cpu_full,Syracuse @ St Peters,20260734,away,Syracuse,SYRACUSE,69,64.16,27,52,51.92,9,22,40.91,6,14,42.86,11,5,17,22,19,9,2,11
cpu_full,Amariabi International @ Empire City,20260735,home,Empire City,EMPIRE_CITY,77,70.32,30,48,62.5,11,23,47.83,3,3,100.0,23,2,24,26,24,8,0,28
cpu_full,Amariabi International @ Empire City,20260735,away,Amariabi International,AMARIABI_INTERNATIONAL,95,78.68,35,66,53.03,17,30,56.67,11,22,50.0,12,9,16,25,27,19,1,10
cpu_full,Hardwood Fields @ Ann Arbor,20260736,home,Ann Arbor,ANN_ARBOR,60,56.2,24,56,42.86,8,25,32.0,2,5,40.0,11,13,28,41,11,5,1,3
cpu_full,Hardwood Fields @ Ann Arbor,20260736,away,Hardwood Fields,HARDWOOD_FIELDS,41,58.88,18,50,36.0,7,28,25.0,0,2,0.0,11,3,22,25,13,6,0,11
cpu_full,North Columbus @ Columbus,20260737,home,Columbus,COLUMBUS,75,80.8,26,66,39.39,8,28,28.57,15,20,75.0,14,8,23,31,23,9,0,14
cpu_full,North Columbus @ Columbus,20260737,away,North Columbus,NORTH_COLUMBUS,87,76.28,33,73,45.21,12,32,37.5,9,12,75.0,12,14,29,43,24,8,0,13
cpu_full,Harding Central @ Mynsk,20260738,home,Mynsk,MYNSK,63,65.2,25,52,48.08,6,28,21.43,3,5,60.0,14,3,18,21,20,7,0,13
cpu_full,Harding Central @ Mynsk,20260738,away,Harding Central,HARDING_CENTRAL,107,73.96,41,76,53.95,24,39,61.54,5,9,55.56,9,15,25,40,28,5,0,7
cpu_full,Upper Peninsula @ Cleveland-Carlysle,20260739,home,Cleveland-Carlysle,CLEVELAND_CARLYSLE,87,70.64,34,53,64.15,18,27,66.67,3,6,50.0,20,5,32,37,25,10,0,13
cpu_full,Upper Peninsula @ Cleveland-Carlysle,20260739,away,Upper Peninsula,UPPER_PENINSULA,61,73.08,25,63,39.68,6,26,23.08,3,7,42.86,13,6,14,20,20,13,0,7
cpu_full,Templeton-Wesley @ Burroughs,20260740,home,Burroughs,BURROUGHS,99,79.72,39,71,54.93,16,32,50.0,9,13,69.23,12,9,14,23,27,11,0,15
