kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260720,home,Ocean City,OCEAN_CITY,53,56.24,13,45,28.89,8,19,42.11,19,21,90.48,7,5,28,33,10,4,1,23
cpu_full,Xavien @ Ocean City,20260720,away,Xavien,XAVIEN,42,59.0,12,48,25.0,2,16,12.5,16,25,64.0,8,8,28,36,7,5,2,25
cpu_full,Little York @ Four Corners,20260721,home,Four Corners,FOUR_CORNERS,94,63.68,33,59,55.93,8,23,34.78,20,22,90.91,7,12,23,35,18,6,1,8
cpu_full,Little York @ Four Corners,20260721,away,Little York,LITTLE_YORK,62,65.84,23,54,42.59,7,23,30.43,9,11,81.82,10,3,11,14,17,6,1,23
cpu_full,Bentley-Truman @ Lancaster,20260722,home,Lancaster,LANCASTER,63,59.6,23,46,50.0,6,22,27.27,11,15,73.33,13,6,24,30,17,4,4,16
cpu_full,Bentley-Truman @ Lancaster,20260722,away,Bentley-Truman,BENTLEY_TRUMAN,61,62.48,22,56,39.29,6,21,28.57,11,17,64.71,5,6,18,24,14,12,1,24
