kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260722,home,Ocean City,OCEAN_CITY,96,72.56,31,64,48.44,17,35,48.57,17,24,70.83,6,8,23,31,24,4,0,7
cpu_full,Xavien @ Ocean City,20260722,away,Xavien,XAVIEN,65,60.52,25,50,50.0,12,28,42.86,3,8,37.5,9,2,21,23,22,3,0,24
cpu_full,Little York @ Four Corners,20260723,home,Four Corners,FOUR_CORNERS,93,69.16,36,61,59.02,12,23,52.17,11,14,78.57,9,7,19,26,25,5,1,11
cpu_full,Little York @ Four Corners,20260723,away,Little York,LITTLE_YORK,83,67.4,29,53,54.72,15,26,57.69,8,10,80.0,12,2,18,20,24,8,1,22
cpu_full,Bentley-Truman @ Lancaster,20260724,home,Lancaster,LANCASTER,105,79.6,40,70,57.14,18,31,58.06,9,15,60.0,13,10,22,32,30,7,1,19
cpu_full,Bentley-Truman @ Lancaster,20260724,away,Bentley-Truman,BENTLEY_TRUMAN,96,73.48,35,66,53.03,12,26,46.15,12,17,70.59,9,9,20,29,29,11,0,24
cpu_full,Morristown @ South Lancaster,20260725,home,South Lancaster,SOUTH_LANCASTER,66,55.0,28,59,47.46,10,23,43.48,0,0,0.0,11,15,15,30,17,6,1,12
cpu_full,Morristown @ South Lancaster,20260725,away,Morristown,MORRISTOWN,69,53.32,27,56,48.21,12,26,46.15,3,3,100.0,7,11,16,27,22,10,0,3
cpu_full,Casino Row @ IDA,20260726,home,IDA,IDA,86,67.88,34,55,61.82,16,28,57.14,2,2,100.0,17,5,15,20,26,6,0,16
cpu_full,Casino Row @ IDA,20260726,away,Casino Row,CASINO_ROW,99,72.04,39,75,52.0,13,22,59.09,8,16,50.0,10,20,15,35,27,13,1,12
cpu_full,Chapel Hill @ Durham,20260727,home,Durham,DURHAM,108,80.16,42,71,59.15,10,29,34.48,11,14,78.57,9,6,22,28,36,13,0,8
cpu_full,Chapel Hill @ Durham,20260727,away,Chapel Hill,CHAPEL_HILL,98,82.52,36,69,52.17,24,37,64.86,5,8,62.5,20,10,23,33,26,7,0,19
cpu_full,Nickel Beach @ Appalachia,20260728,home,Appalachia,APPALACHIA,75,64.2,29,53,54.72,8,21,38.1,3,5,60.0,13,4,17,21,25,10,0,25
cpu_full,Nickel Beach @ Appalachia,20260728,away,Nickel Beach,NICKEL_BEACH,96,75.56,34,66,51.52,17,33,51.52,17,24,70.83,12,13,22,35,23,6,1,6
cpu_full,Cagers World @ Crickstown,20260729,home,Crickstown,CRICKSTOWN,105,80.4,38,72,52.78,23,43,53.49,4,10,40.0,13,9,26,35,27,6,0,15
cpu_full,Cagers World @ Crickstown,20260729,away,Cagers World,CAGERS_WORLD,100,81.84,37,79,46.84,20,39,51.28,8,11,72.73,15,17,30,47,27,6,1,18
