kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Lewis Catholic @ Tower Academy,,away,Lewis Catholic,LEWIS_CATHOLIC,67,70.84,23,50,46.0,13,28,46.43,8,11,72.73,19,3,30,33,20,4,0,16
cpu_full,HA Rushmore @ Two Rivers,,home,Two Rivers,TWO_RIVERS,70,73.44,29,62,46.77,11,35,31.43,1,1,100.0,14,3,27,30,22,1,0,19
cpu_full,HA Rushmore @ Two Rivers,,away,HA Rushmore,HA_RUSHMORE,102,76.0,35,72,48.61,14,35,40.0,18,25,72.0,3,10,26,36,25,10,0,4
cpu_full,Amarillo Tech @ Stormwood,,home,Stormwood,STORMWOOD,77,74.08,29,63,46.03,13,29,44.83,4,7,57.14,13,5,28,33,27,5,0,18
cpu_full,Amarillo Tech @ Stormwood,,away,Amarillo Tech,AMARILLO_TECH,95,80.04,36,69,52.17,18,37,48.65,7,16,43.75,7,3,28,31,28,6,0,8
cpu_full,Norman @ Kenton,,home,Kenton,KENTON,83,68.2,33,61,54.1,12,26,46.15,5,5,100.0,11,6,19,25,29,8,0,18
cpu_full,Norman @ Kenton,,away,Norman,NORMAN,98,75.72,35,61,57.38,19,27,70.37,9,13,69.23,11,2,23,25,28,8,0,6
cpu_full,Ada @ River's Edge,,home,River's Edge,rivers_edge,119,82.52,47,75,62.67,25,38,65.79,6,8,75.0,12,8,19,27,33,18,0,10
cpu_full,Ada @ River's Edge,,away,Ada,ADA,96,77.2,34,58,58.62,17,30,56.67,5,5,100.0,22,5,17,22,30,8,0,13
cpu_full,Pan Handle Limited @ Reyes-Santiago,,home,Reyes-Santiago,REYES_SANTIAGO,78,86.28,30,65,46.15,13,40,32.5,7,12,58.33,21,5,27,32,19,9,0,11
cpu_full,Pan Handle Limited @ Reyes-Santiago,,away,Pan Handle Limited,PAN_HANDLE_LIMITED,91,79.2,32,64,50.0,22,37,59.46,3,5,60.0,20,7,23,30,27,8,1,8
cpu_full,Abilene @ MiddleTEX,,home,MiddleTEX,MIDDLETEX,82,63.76,34,70,48.57,13,37,35.14,1,4,25.0,5,13,32,45,24,5,2,2
cpu_full,Abilene @ MiddleTEX,,away,Abilene,ABILENE,48,60.32,21,57,36.84,6,25,24.0,0,3,0.0,8,6,22,28,18,3,1,9
cpu_full,Austin West @ Bayou District,,home,Bayou District,BAYOU_DISTRICT,99,80.92,39,77,50.65,14,32,43.75,11,18,61.11,4,8,22,30,27,8,1,10
cpu_full,Austin West @ Bayou District,,away,Austin West,AUSTIN_WEST,92,70.52,33,59,55.93,17,34,50.0,5,8,62.5,10,2,30,32,29,3,0,23
cpu_full,GP Prep School @ Austin,,home,Austin,AUSTIN,91,60.08,33,54,61.11,20,33,60.61,5,7,71.43,6,3,23,26,30,4,0,6
cpu_full,GP Prep School @ Austin,,away,GP Prep School,GP_PREP_SCHOOL,68,57.88,27,55,49.09,12,26,46.15,2,2,100.0,8,6,18,24,23,4,0,16
cpu_full,Chambless Global @ Houston Jesuit,,home,Houston Jesuit,HOUSTON_JESUIT,95,68.08,34,55,61.82,20,30,66.67,5,7,71.43,14,4,23,27,30,7,2,14
cpu_full,Chambless Global @ Houston Jesuit,,away,Chambless Global,CHAMBLESS_GLOBAL,85,71.2,37,63,58.73,13,21,61.9,0,5,0.0,11,5,19,24,31,10,0,15
cpu_full,Border Academy @ Southwest Miner,,home,Southwest Miner,SOUTHWEST_MINER,81,70.08,32,59,54.24,15,30,50.0,6,7,85.71,10,2,31,33,26,3,1,10
cpu_full,Border Academy @ Southwest Miner,,away,Border Academy,BORDER_ACADEMY,75,70.52,27,67,40.3,11,32,34.38,6,8,75.0,4,4,23,27,20,7,0,11
cpu_full,Pike's Prep @ Tucson,,home,Tucson,TUCSON,78,66.84,29,55,52.73,14,30,46.67,8,11,72.73,8,1,18,19,23,9,0,8
cpu_full,Pike's Prep @ Tucson,,away,Pike's Prep,pikes_prep,74,66.08,28,63,44.44,12,25,48.0,4,7,57.14,15,15,24,39,25,5,0,15
cpu_full,Barton Lutheran @ East Rockies,,home,East Rockies,EAST_ROCKIES,108,75.04,39,74,52.7,25,41,60.98,7,16,43.75,7,13,27,40,29,7,0,6
cpu_full,Barton Lutheran @ East Rockies,,away,Barton Lutheran,BARTON_LUTHERAN,80,64.44,29,59,49.15,19,37,51.35,1,1,100.0,10,5,18,23,24,3,0,16
cpu_full,Desert Regional @ Circus Circus,,home,Circus Circus,CIRCUS_CIRCUS,101,79.84,38,62,61.29,23,39,58.97,9,11,81.82,18,5,25,30,29,8,0,8
cpu_full,Desert Regional @ Circus Circus,,away,Desert Regional,DESERT_REGIONAL,85,70.2,29,55,52.73,17,32,53.12,3,5,60.0,15,2,16,18,26,11,0,18
cpu_full,Seattle AAA @ Swoosh,,home,Swoosh,SWOOSH,89,70.28,33,64,51.56,15,29,51.72,8,12,66.67,10,9,28,37,27,7,0,7
cpu_full,Seattle AAA @ Swoosh,,away,Seattle AAA,SEATTLE_AAA,68,65.32,26,60,43.33,13,34,38.24,3,3,100.0,9,5,20,25,22,5,0,15
cpu_full,Rainier Central @ Vancouver,,home,Vancouver,VANCOUVER,92,80.96,37,78,47.44,15,34,44.12,6,9,66.67,15,16,15,31,30,12,1,16
cpu_full,Rainier Central @ Vancouver,,away,Rainier Central,RAINIER_CENTRAL,114,76.84,39,58,67.24,25,40,62.5,8,11,72.73,18,4,25,29,29,7,0,8
cpu_full,Couer d'Alene @ Salem,,home,Salem,SALEM,91,72.32,34,60,56.67,20,38,52.63,3,3,100.0,18,7,28,35,26,2,0,14
cpu_full,Couer d'Alene @ Salem,,away,Couer d'Alene,couer_d_alene,100,70.52,35,67,52.24,23,43,53.49,7,8,87.5,4,4,13,17,30,8,0,11
cpu_full,Cardinal Conor @ Boise,,home,Boise,BOISE,71,76.32,27,63,42.86,15,36,41.67,2,3,66.67,20,8,32,40,22,5,0,14
cpu_full,Cardinal Conor @ Boise,,away,Cardinal Conor,CARDINAL_CONOR,78,76.52,31,71,43.66,9,32,28.12,7,8,87.5,10,8,26,34,20,17,0,9
cpu_full,Hollywood Prep @ Rancho Estrada,,home,Rancho Estrada,RANCHO_ESTRADA,58,63.72,19,53,35.85,9,27,33.33,7,13,53.85,8,3,25,28,14,3,0,23
cpu_full,Hollywood Prep @ Rancho Estrada,,away,Hollywood Prep,HOLLYWOOD_PREP,90,67.92,33,70,47.14,14,34,41.18,14,18,77.78,4,14,28,42,27,3,0,7
cpu_full,West Ocean City @ DeCatur Dei,,home,DeCatur Dei,DECATUR_DEI,91,76.28,37,69,53.62,10,32,31.25,7,12,58.33,14,12,24,36,21,7,0,9
cpu_full,West Ocean City @ DeCatur Dei,,away,West Ocean City,WEST_OCEAN_CITY,76,69.2,30,60,50.0,14,35,40.0,2,5,40.0,14,7,19,26,25,8,0,15
cpu_full,San Jose @ Huntington Canyon,,home,Huntington Canyon,HUNTINGTON_CANYON,84,81.76,33,77,42.86,15,35,42.86,3,4,75.0,16,13,24,37,24,11,0,13
cpu_full,San Jose @ Huntington Canyon,,away,San Jose,SAN_JOSE,97,86.52,38,72,52.78,14,31,45.16,7,8,87.5,17,6,33,39,26,7,0,12
cpu_full,Berkley @ Valley High,,home,Valley High,VALLEY_HIGH,74,66.76,30,54,55.56,12,29,41.38,2,4,50.0,14,3,25,28,26,4,0,10
cpu_full,Berkley @ Valley High,,away,Berkley,BERKLEY,84,68.76,32,64,50.0,17,36,47.22,3,4,75.0,8,5,21,26,29,7,0,8
