kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,,home,Ocean City,OCEAN_CITY,85,58.72,28,54,51.85,17,32,53.12,12,13,92.31,7,8,20,28,23,5,1,11
cpu_full,Xavien @ Ocean City,,away,Xavien,XAVIEN,64,57.2,26,53,49.06,8,21,38.1,4,5,80.0,8,6,15,21,23,4,0,21
cpu_full,Little York @ Four Corners,,home,Four Corners,FOUR_CORNERS,92,63.92,34,54,62.96,10,21,47.62,14,18,77.78,9,7,22,29,20,8,1,12
cpu_full,Little York @ Four Corners,,away,Little York,LITTLE_YORK,67,60.52,24,55,43.64,14,33,42.42,5,8,62.5,10,8,12,20,19,6,0,25
cpu_full,Bentley-Truman @ Lancaster,,home,Lancaster,LANCASTER,93,69.52,36,65,55.38,16,33,48.48,5,8,62.5,12,11,22,33,25,7,0,9
cpu_full,Bentley-Truman @ Lancaster,,away,Bentley-Truman,BENTLEY_TRUMAN,96,75.32,37,70,52.86,19,35,54.29,3,3,100.0,9,5,22,27,30,9,0,15
cpu_full,Morristown @ South Lancaster,,home,South Lancaster,SOUTH_LANCASTER,88,63.64,34,56,60.71,15,26,57.69,3,6,50.0,11,6,18,24,29,4,0,10
cpu_full,Morristown @ South Lancaster,,away,Morristown,MORRISTOWN,89,63.64,34,61,55.74,17,30,56.67,6,6,100.0,6,6,18,24,26,10,1,12
cpu_full,Casino Row @ IDA,,home,IDA,IDA,84,77.28,34,53,64.15,9,18,50.0,9,12,75.0,21,2,19,21,19,3,1,15
cpu_full,Casino Row @ IDA,,away,Casino Row,CASINO_ROW,94,66.6,36,66,54.55,10,25,40.0,10,15,66.67,7,13,12,25,22,18,0,12
cpu_full,Chapel Hill @ Durham,,home,Durham,DURHAM,110,75.48,41,64,64.06,20,27,74.07,13,17,76.47,10,6,17,23,33,11,0,6
cpu_full,Chapel Hill @ Durham,,away,Chapel Hill,CHAPEL_HILL,95,66.08,32,52,61.54,22,32,68.75,4,7,57.14,15,4,12,16,26,8,0,21
cpu_full,Nickel Beach @ Appalachia,,home,Appalachia,APPALACHIA,78,57.88,31,51,60.78,12,27,44.44,2,2,100.0,7,1,17,18,24,7,0,24
cpu_full,Nickel Beach @ Appalachia,,away,Nickel Beach,NICKEL_BEACH,100,64.92,34,57,59.65,21,33,63.64,13,18,72.22,7,7,19,26,23,4,0,5
cpu_full,Cagers World @ Crickstown,,home,Crickstown,CRICKSTOWN,61,68.08,25,58,43.1,7,27,25.93,4,7,57.14,13,6,26,32,15,3,0,9
cpu_full,Cagers World @ Crickstown,,away,Cagers World,CAGERS_WORLD,86,66.32,31,62,50.0,21,39,53.85,3,3,100.0,8,5,24,29,27,10,0,8
cpu_full,Ivy Prep @ Concord,,home,Concord,CONCORD,79,68.2,29,54,53.7,13,29,44.83,2,5,40.0,20,8,26,34,20,11,0,20
cpu_full,Ivy Prep @ Concord,,away,Ivy Prep,IVY_PREP,82,80.68,34,76,44.74,8,28,28.57,12,22,54.55,12,17,17,34,17,10,0,12
cpu_full,Providence @ Independence,,home,Independence,INDEPENDENCE,49,60.64,21,49,42.86,6,25,24.0,1,6,16.67,13,4,19,23,17,4,0,9
cpu_full,Providence @ Independence,,away,Providence,PROVIDENCE,71,62.08,29,68,42.65,10,27,37.04,3,7,42.86,8,17,25,42,18,8,0,12
cpu_full,D1 Institute @ Queen's Guard,,home,Queen's Guard,queens_guard,74,69.32,32,50,64.0,13,25,52.0,3,3,100.0,19,1,20,21,24,4,0,8
cpu_full,D1 Institute @ Queen's Guard,,away,D1 Institute,D1_INSTITUTE,94,64.08,32,64,50.0,18,40,45.0,6,7,85.71,8,11,13,24,25,7,0,4
cpu_full,Garden Elites @ Montpeiler,,home,Montpeiler,MONTPEILER,67,75.44,28,60,46.67,11,30,36.67,0,1,0.0,24,9,30,39,18,3,0,17
cpu_full,Garden Elites @ Montpeiler,,away,Garden Elites,GARDEN_ELITES,117,83.96,41,77,53.25,28,47,59.57,7,9,77.78,7,4,22,26,37,13,1,6
cpu_full,Long Island Methodist @ Falls Academy,,home,Falls Academy,FALLS_ACADEMY,99,76.16,34,60,56.67,22,36,61.11,9,14,64.29,16,6,27,33,25,6,0,7
cpu_full,Long Island Methodist @ Falls Academy,,away,Long Island Methodist,LONG_ISLAND_METHODIST,94,79.88,38,68,55.88,16,30,53.33,2,2,100.0,13,2,21,23,33,12,0,15
cpu_full,Upstate @ Toronto Limited,,home,Toronto Limited,TORONTO_LIMITED,117,66.96,46,73,63.01,26,37,70.27,6,9,66.67,8,18,21,39,29,2,0,15
cpu_full,Upstate @ Toronto Limited,,away,Upstate,UPSTATE,98,64.04,32,56,57.14,19,33,57.58,8,16,50.0,5,4,8,12,28,5,0,10
cpu_full,Syracuse @ St Peters,,home,St Peters,ST_PETERS,107,61.4,37,48,77.08,27,32,84.38,6,10,60.0,11,2,20,22,29,3,0,8
cpu_full,Syracuse @ St Peters,,away,Syracuse,SYRACUSE,85,64.2,34,59,57.63,13,27,48.15,4,5,80.0,7,4,11,15,27,5,0,13
cpu_full,Amariabi International @ Empire City,,home,Empire City,EMPIRE_CITY,91,82.04,34,65,52.31,12,34,35.29,11,16,68.75,15,5,17,22,24,8,0,15
cpu_full,Amariabi International @ Empire City,,away,Amariabi International,AMARIABI_INTERNATIONAL,96,66.84,37,58,63.79,14,25,56.0,8,11,72.73,10,6,19,25,32,11,0,19
cpu_full,Hardwood Fields @ Ann Arbor,,home,Ann Arbor,ANN_ARBOR,83,72.28,32,66,48.48,14,32,43.75,7,12,58.33,12,11,29,40,21,4,2,8
cpu_full,Hardwood Fields @ Ann Arbor,,away,Hardwood Fields,HARDWOOD_FIELDS,59,64.76,22,53,41.51,10,26,38.46,3,4,75.0,12,2,17,19,16,11,0,8
cpu_full,North Columbus @ Columbus,,home,Columbus,COLUMBUS,63,70.96,22,50,44.0,11,28,39.29,6,9,66.67,19,2,19,21,21,12,0,18
cpu_full,North Columbus @ Columbus,,away,North Columbus,NORTH_COLUMBUS,75,80.56,27,63,42.86,7,20,35.0,16,24,66.67,18,11,24,35,17,12,0,10
