kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260723,home,Ocean City,OCEAN_CITY,86,64.16,21,48,43.75,10,22,45.45,34,39,87.18,5,6,18,24,13,7,1,14
cpu_full,Xavien @ Ocean City,20260723,away,Xavien,XAVIEN,59,56.84,22,45,48.89,7,17,41.18,8,11,72.73,11,4,13,17,16,5,0,34
cpu_full,Little York @ Four Corners,20260724,home,Four Corners,FOUR_CORNERS,75,59.8,29,56,51.79,5,15,33.33,12,20,60.0,6,11,28,39,16,3,6,9
cpu_full,Little York @ Four Corners,20260724,away,Little York,LITTLE_YORK,42,56.52,15,51,29.41,7,23,30.43,5,8,62.5,7,5,19,24,12,2,4,24
cpu_full,Bentley-Truman @ Lancaster,20260725,home,Lancaster,LANCASTER,53,60.4,20,52,38.46,4,12,33.33,9,10,90.0,11,7,26,33,13,4,4,18
cpu_full,Bentley-Truman @ Lancaster,20260725,away,Bentley-Truman,BENTLEY_TRUMAN,57,59.84,23,60,38.33,5,18,27.78,6,11,54.55,6,11,23,34,12,8,3,13
