kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,,home,Ocean City,OCEAN_CITY,92,74.56,30,60,50.0,14,27,51.85,18,24,75.0,9,5,26,31,24,3,0,22
cpu_full,Xavien @ Ocean City,,away,Xavien,XAVIEN,81,75.88,26,65,40.0,9,27,33.33,20,27,74.07,9,10,25,35,19,8,0,31
cpu_full,Little York @ Four Corners,,home,Four Corners,FOUR_CORNERS,107,64.48,41,65,63.08,15,26,57.69,14,17,82.35,2,10,13,23,29,5,1,14
cpu_full,Little York @ Four Corners,,away,Little York,LITTLE_YORK,85,60.4,31,52,59.62,13,22,59.09,6,10,60.0,9,5,14,19,26,1,0,20
cpu_full,Bentley-Truman @ Lancaster,,home,Lancaster,LANCASTER,85,69.96,34,58,58.62,14,24,58.33,7,9,77.78,12,4,23,27,23,8,0,25
cpu_full,Bentley-Truman @ Lancaster,,away,Bentley-Truman,BENTLEY_TRUMAN,88,67.04,28,56,50.0,16,30,53.33,12,16,75.0,10,6,17,23,23,8,0,10
cpu_full,Morristown @ South Lancaster,,home,South Lancaster,SOUTH_LANCASTER,86,66.4,29,56,51.79,19,32,59.38,9,10,90.0,10,4,19,23,27,2,1,19
cpu_full,Morristown @ South Lancaster,,away,Morristown,MORRISTOWN,98,70.8,33,68,48.53,17,34,50.0,15,20,75.0,6,12,21,33,24,8,0,12
cpu_full,Casino Row @ IDA,,home,IDA,IDA,108,75.8,40,61,65.57,18,31,58.06,17,20,85.0,9,3,18,21,30,5,0,11
cpu_full,Casino Row @ IDA,,away,Casino Row,CASINO_ROW,90,65.52,34,61,55.74,8,19,42.11,7,8,87.5,10,9,16,25,26,9,1,19
cpu_full,Chapel Hill @ Durham,,home,Durham,DURHAM,108,78.6,43,63,68.25,15,27,55.56,13,15,86.67,13,4,19,23,26,10,0,10
cpu_full,Chapel Hill @ Durham,,away,Chapel Hill,CHAPEL_HILL,106,65.64,36,57,63.16,23,34,67.65,5,6,83.33,12,6,10,16,27,10,0,20
cpu_full,Nickel Beach @ Appalachia,,home,Appalachia,APPALACHIA,81,67.2,29,58,50.0,16,27,59.26,3,5,60.0,13,6,12,18,19,4,0,28
cpu_full,Nickel Beach @ Appalachia,,away,Nickel Beach,NICKEL_BEACH,116,69.56,41,59,69.49,22,33,66.67,16,24,66.67,9,9,25,34,28,5,0,15
cpu_full,Cagers World @ Crickstown,,home,Crickstown,CRICKSTOWN,94,74.2,37,66,56.06,12,31,38.71,4,5,80.0,11,5,18,23,32,3,0,13
cpu_full,Cagers World @ Crickstown,,away,Cagers World,CAGERS_WORLD,106,74.64,41,63,65.08,25,37,67.57,3,6,50.0,10,1,24,25,33,6,0,13
cpu_full,Ivy Prep @ Concord,,home,Concord,CONCORD,94,78.2,36,70,51.43,19,38,50.0,3,5,60.0,13,7,36,43,27,2,0,21
cpu_full,Ivy Prep @ Concord,,away,Ivy Prep,IVY_PREP,102,86.28,40,92,43.48,17,54,31.48,5,12,41.67,3,14,31,45,30,7,0,18
cpu_full,Providence @ Independence,,home,Independence,INDEPENDENCE,70,72.96,27,52,51.92,10,25,40.0,4,9,44.44,17,0,17,17,25,9,1,18
cpu_full,Providence @ Independence,,away,Providence,PROVIDENCE,84,74.8,34,66,51.52,10,26,38.46,8,20,40.0,17,17,23,40,13,14,0,7
cpu_full,D1 Institute @ Queen's Guard,,home,Queen's Guard,queens_guard,87,82.64,33,65,50.77,19,40,47.5,2,6,33.33,16,1,25,26,28,6,0,32
cpu_full,D1 Institute @ Queen's Guard,,away,D1 Institute,D1_INSTITUTE,95,80.28,31,70,44.29,12,29,41.38,21,37,56.76,14,20,28,48,22,8,0,7
cpu_full,Garden Elites @ Montpeiler,,home,Montpeiler,MONTPEILER,78,71.52,33,57,57.89,11,28,39.29,5,8,62.5,14,3,16,19,23,14,0,17
cpu_full,Garden Elites @ Montpeiler,,away,Garden Elites,GARDEN_ELITES,91,67.76,34,57,59.65,19,32,59.38,0,4,0.0,18,9,20,29,27,8,0,11
cpu_full,Long Island Methodist @ Falls Academy,,home,Falls Academy,FALLS_ACADEMY,111,74.4,45,65,69.23,18,27,66.67,7,10,70.0,11,6,24,30,28,8,1,10
cpu_full,Long Island Methodist @ Falls Academy,,away,Long Island Methodist,LONG_ISLAND_METHODIST,86,65.96,33,56,58.93,12,26,46.15,4,9,44.44,9,3,9,12,23,6,0,16
cpu_full,Upstate @ Toronto Limited,,home,Toronto Limited,TORONTO_LIMITED,94,72.28,36,79,45.57,19,37,51.35,3,12,25.0,9,21,23,44,27,8,0,5
cpu_full,Upstate @ Toronto Limited,,away,Upstate,UPSTATE,72,66.32,30,54,55.56,10,23,43.48,2,3,66.67,11,0,23,23,25,6,1,10
cpu_full,Syracuse @ St Peters,,home,St Peters,ST_PETERS,88,76.28,33,65,50.77,14,33,42.42,8,12,66.67,14,8,30,38,27,6,0,18
cpu_full,Syracuse @ St Peters,,away,Syracuse,SYRACUSE,81,76.8,28,65,43.08,15,31,48.39,10,20,50.0,8,5,23,28,18,10,0,22
