kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,,home,Ocean City,OCEAN_CITY,104,69.56,34,54,62.96,21,33,63.64,18,24,75.0,9,4,18,22,28,7,0,17
cpu_full,Xavien @ Ocean City,,away,Xavien,XAVIEN,85,68.56,24,59,40.68,14,28,50.0,20,24,83.33,9,10,12,22,23,4,0,23
cpu_full,Little York @ Four Corners,,home,Four Corners,FOUR_CORNERS,90,64.28,32,53,60.38,16,27,59.26,10,12,83.33,11,5,16,21,26,5,1,12
cpu_full,Little York @ Four Corners,,away,Little York,LITTLE_YORK,80,63.96,29,54,53.7,15,26,57.69,7,9,77.78,10,4,13,17,25,10,0,21
cpu_full,Bentley-Truman @ Lancaster,,home,Lancaster,LANCASTER,99,72.64,40,68,58.82,18,30,60.0,5,6,83.33,11,9,22,31,30,9,1,17
cpu_full,Bentley-Truman @ Lancaster,,away,Bentley-Truman,BENTLEY_TRUMAN,93,68.64,35,60,58.33,13,23,56.52,6,6,100.0,10,4,18,22,27,9,0,16
cpu_full,Morristown @ South Lancaster,,home,South Lancaster,SOUTH_LANCASTER,86,57.32,32,45,71.11,16,22,72.73,2,3,66.67,12,1,15,16,28,1,0,15
cpu_full,Morristown @ South Lancaster,,away,Morristown,MORRISTOWN,105,66.08,44,73,60.27,17,26,65.38,4,7,57.14,2,12,14,26,31,7,1,11
cpu_full,Casino Row @ IDA,,home,IDA,IDA,83,61.44,36,49,73.47,13,24,54.17,0,1,0.0,12,0,14,14,25,7,0,21
cpu_full,Casino Row @ IDA,,away,Casino Row,CASINO_ROW,87,62.0,28,51,54.9,13,25,52.0,16,25,64.0,9,9,12,21,21,9,0,11
cpu_full,Chapel Hill @ Durham,,home,Durham,DURHAM,101,74.64,40,54,74.07,16,24,66.67,3,6,50.0,21,3,18,21,33,11,1,19
cpu_full,Chapel Hill @ Durham,,away,Chapel Hill,CHAPEL_HILL,105,75.96,39,65,60.0,24,37,64.86,5,9,55.56,16,9,13,22,31,15,0,16
cpu_full,Nickel Beach @ Appalachia,,home,Appalachia,APPALACHIA,60,67.88,25,57,43.86,10,27,37.04,2,2,100.0,19,9,23,32,19,7,0,29
cpu_full,Nickel Beach @ Appalachia,,away,Nickel Beach,NICKEL_BEACH,89,71.2,29,61,47.54,12,26,46.15,17,30,56.67,10,13,21,34,22,15,0,8
cpu_full,Cagers World @ Crickstown,,home,Crickstown,CRICKSTOWN,79,68.44,32,59,54.24,12,29,41.38,1,1,100.0,12,3,21,24,25,4,0,7
cpu_full,Cagers World @ Crickstown,,away,Cagers World,CAGERS_WORLD,98,71.2,38,73,52.05,23,38,60.53,1,5,20.0,7,11,24,35,29,6,0,6
cpu_full,Ivy Prep @ Concord,,home,Concord,CONCORD,80,73.04,32,66,48.48,11,30,36.67,7,16,43.75,8,8,26,34,22,10,0,18
cpu_full,Ivy Prep @ Concord,,away,Ivy Prep,IVY_PREP,78,70.36,29,68,42.65,10,28,35.71,8,19,42.11,11,17,24,41,16,4,0,20
cpu_full,Providence @ Independence,,home,Independence,INDEPENDENCE,55,59.08,22,52,42.31,8,29,27.59,3,7,42.86,7,3,13,16,20,7,1,8
cpu_full,Providence @ Independence,,away,Providence,PROVIDENCE,82,62.0,36,70,51.43,10,29,34.48,0,0,0.0,11,19,29,48,26,4,0,11
cpu_full,D1 Institute @ Queen's Guard,,home,Queen's Guard,queens_guard,78,65.64,29,47,61.7,18,26,69.23,2,6,33.33,18,2,18,20,23,5,0,14
cpu_full,D1 Institute @ Queen's Guard,,away,D1 Institute,D1_INSTITUTE,99,72.92,37,81,45.68,12,29,41.38,13,18,72.22,5,21,18,39,27,9,0,7
cpu_full,Garden Elites @ Montpeiler,,home,Montpeiler,MONTPEILER,83,68.52,35,67,52.24,9,28,32.14,4,8,50.0,12,14,20,34,25,3,2,13
