kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260721,home,Ocean City,OCEAN_CITY,108,69.52,43,61,70.49,22,33,66.67,6,8,75.0,8,3,23,26,32,6,0,10
cpu_full,Xavien @ Ocean City,20260721,away,Xavien,XAVIEN,67,63.52,25,56,44.64,7,27,25.93,4,8,50.0,10,6,14,20,23,7,0,17
cpu_full,Little York @ Four Corners,20260722,home,Four Corners,FOUR_CORNERS,95,66.8,31,58,53.45,18,34,52.94,15,20,75.0,6,6,24,30,22,5,0,17
cpu_full,Little York @ Four Corners,20260722,away,Little York,LITTLE_YORK,63,57.4,24,48,50.0,12,22,54.55,3,10,30.0,8,3,18,21,20,5,0,22
cpu_full,Bentley-Truman @ Lancaster,20260723,home,Lancaster,LANCASTER,94,63.96,37,57,64.91,13,25,52.0,7,9,77.78,5,2,15,17,28,6,0,17
cpu_full,Bentley-Truman @ Lancaster,20260723,away,Bentley-Truman,BENTLEY_TRUMAN,93,68.6,37,64,57.81,12,24,50.0,7,15,46.67,9,11,18,29,23,4,1,14
cpu_full,Morristown @ South Lancaster,20260724,home,South Lancaster,SOUTH_LANCASTER,94,65.28,36,60,60.0,13,19,68.42,11,12,91.67,8,8,23,31,30,1,1,16
cpu_full,Morristown @ South Lancaster,20260724,away,Morristown,MORRISTOWN,99,63.72,37,66,56.06,16,26,61.54,7,13,53.85,2,10,14,24,27,6,0,15
cpu_full,Casino Row @ IDA,20260725,home,IDA,IDA,91,71.64,38,55,69.09,17,29,58.62,4,6,66.67,17,3,17,20,22,7,0,14
cpu_full,Casino Row @ IDA,20260725,away,Casino Row,CASINO_ROW,92,60.64,33,54,61.11,16,24,66.67,4,6,66.67,9,5,10,15,29,11,0,8
cpu_full,Chapel Hill @ Durham,20260726,home,Durham,DURHAM,95,66.4,34,52,65.38,17,25,68.0,8,10,80.0,12,2,23,25,28,8,1,15
cpu_full,Chapel Hill @ Durham,20260726,away,Chapel Hill,CHAPEL_HILL,110,79.64,41,74,55.41,27,43,62.79,3,6,50.0,10,7,18,25,36,11,1,15
cpu_full,Nickel Beach @ Appalachia,20260727,home,Appalachia,APPALACHIA,55,60.52,21,45,46.67,5,22,22.73,4,8,50.0,17,5,23,28,16,6,0,30
