kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Grizzly Academy @ Redwood High,,away,Grizzly Academy,GRIZZLY_ACADEMY,69,65.0,27,55,49.09,11,28,39.29,0,0,0.0,12,2,16,18,25,1,0,10
practice_squad,Region G All-Americans @ Region A All-Americans,,home,Region A All-Americans,ps_A_1,77,80.6,28,73,38.36,12,41,29.27,7,15,46.67,11,10,29,39,22,3,0,12
practice_squad,Region G All-Americans @ Region A All-Americans,,away,Region G All-Americans,ps_G_1,87,72.96,33,63,52.38,16,34,47.06,7,9,77.78,9,3,31,34,30,6,0,11
practice_squad,Region F All-Americans @ Region H All-Americans,,home,Region H All-Americans,ps_H_1,80,67.4,31,71,43.66,14,38,36.84,4,10,40.0,8,16,34,50,14,3,0,9
practice_squad,Region F All-Americans @ Region H All-Americans,,away,Region F All-Americans,ps_F_1,41,69.72,14,55,25.45,7,32,21.88,6,13,46.15,13,4,25,29,12,1,0,11
practice_squad,Region E All-Americans @ Region B All-Americans,,home,Region B All-Americans,ps_B_1,67,73.84,26,71,36.62,12,38,31.58,3,11,27.27,8,10,34,44,21,2,0,16
practice_squad,Region E All-Americans @ Region B All-Americans,,away,Region E All-Americans,ps_E_1,73,74.36,28,81,34.57,9,41,21.95,8,19,42.11,6,21,33,54,17,2,0,10
practice_squad,Region D All-Americans @ Region C All-Americans,,home,Region C All-Americans,ps_C_1,85,68.16,32,75,42.67,14,40,35.0,7,14,50.0,7,20,33,53,21,4,0,13
practice_squad,Region D All-Americans @ Region C All-Americans,,away,Region D All-Americans,ps_D_1,60,63.28,23,61,37.7,11,38,28.95,3,12,25.0,4,7,22,29,19,1,1,13
practice_squad,Region G All-Stars @ Region A All-Stars,,home,Region A All-Stars,ps_A_2,47,64.2,18,53,33.96,7,33,21.21,4,5,80.0,9,0,23,23,14,1,0,15
practice_squad,Region G All-Stars @ Region A All-Stars,,away,Region G All-Stars,ps_G_2,90,74.24,30,75,40.0,19,45,42.22,11,21,52.38,5,15,35,50,23,1,0,9
practice_squad,Region F All-Stars @ Region H All-Stars,,home,Region H All-Stars,ps_H_2,83,82.24,30,73,41.1,12,45,26.67,13,21,61.9,7,7,36,43,19,4,1,21
practice_squad,Region F All-Stars @ Region H All-Stars,,away,Region F All-Stars,ps_F_2,71,79.36,26,68,38.24,7,33,21.21,10,19,52.63,9,6,33,39,20,1,0,14
practice_squad,Region E All-Stars @ Region B All-Stars,,home,Region B All-Stars,ps_B_2,65,79.28,24,66,36.36,10,39,25.64,7,12,58.33,16,8,36,44,16,0,0,14
practice_squad,Region E All-Stars @ Region B All-Stars,,away,Region E All-Stars,ps_E_2,82,79.36,32,76,42.11,11,37,29.73,7,19,36.84,2,7,29,36,26,2,0,8
practice_squad,Region D All-Stars @ Region C All-Stars,,home,Region C All-Stars,ps_C_2,72,71.4,28,70,40.0,10,34,29.41,6,10,60.0,9,12,36,48,20,1,0,11
practice_squad,Region D All-Stars @ Region C All-Stars,,away,Region D All-Stars,ps_D_2,60,72.48,24,68,35.29,5,29,17.24,7,17,41.18,4,7,30,37,21,0,0,16
practice_squad,Region G Varsity @ Region A Varsity,,home,Region A Varsity,ps_A_3,48,68.8,17,62,27.42,5,36,13.89,9,20,45.0,11,13,29,42,11,0,0,13
practice_squad,Region G Varsity @ Region A Varsity,,away,Region G Varsity,ps_G_3,61,65.72,24,69,34.78,8,40,20.0,5,13,38.46,5,14,30,44,16,3,0,14
practice_squad,Region F Varsity @ Region H Varsity,,home,Region H Varsity,ps_H_3,60,69.76,17,61,27.87,8,36,22.22,18,29,62.07,4,8,37,45,13,0,0,14
practice_squad,Region F Varsity @ Region H Varsity,,away,Region F Varsity,ps_F_3,45,63.92,16,77,20.78,7,40,17.5,6,18,33.33,4,25,34,59,13,1,0,20
practice_squad,Region E Varsity @ Region B Varsity,,home,Region B Varsity,ps_B_3,63,75.68,21,70,30.0,9,40,22.5,12,22,54.55,6,10,35,45,16,2,0,15
practice_squad,Region E Varsity @ Region B Varsity,,away,Region E Varsity,ps_E_3,66,79.0,24,83,28.92,10,41,24.39,8,25,32.0,8,23,38,61,16,0,0,17
practice_squad,Region D Varsity @ Region C Varsity,,home,Region C Varsity,ps_C_3,31,70.08,14,63,22.22,2,33,6.06,4,7,57.14,9,5,32,37,12,0,0,14
practice_squad,Region D Varsity @ Region C Varsity,,away,Region D Varsity,ps_D_3,75,76.56,30,93,32.26,5,34,14.71,7,24,29.17,1,28,42,70,24,0,0,6
practice_squad,Region G JV @ Region A JV,,home,Region A JV,ps_A_4,42,66.36,15,57,26.32,2,29,6.9,6,19,31.58,6,5,30,35,12,0,0,15
practice_squad,Region G JV @ Region A JV,,away,Region G JV,ps_G_4,52,66.28,25,71,35.21,3,33,9.09,3,12,25.0,6,16,36,52,13,1,0,15
practice_squad,Region F JV @ Region H JV,,home,Region H JV,ps_H_4,75,84.24,20,78,25.64,5,43,11.63,32,46,69.57,7,21,37,58,12,1,0,12
practice_squad,Region F JV @ Region H JV,,away,Region F JV,ps_F_4,50,69.92,16,69,23.19,6,36,16.67,10,18,55.56,8,15,28,43,12,0,0,30
practice_squad,Region E JV @ Region B JV,,home,Region B JV,ps_B_4,56,78.52,18,64,28.12,3,26,11.54,17,33,51.52,11,11,40,51,12,1,0,11
practice_squad,Region E JV @ Region B JV,,away,Region E JV,ps_E_4,41,69.84,16,63,25.4,3,32,9.38,6,11,54.55,7,5,26,31,15,0,0,25
practice_squad,Region D JV @ Region C JV,,home,Region C JV,ps_C_4,60,68.92,23,73,31.51,5,36,13.89,9,18,50.0,5,17,33,50,14,0,0,15
practice_squad,Region D JV @ Region C JV,,away,Region D JV,ps_D_4,50,71.92,20,61,32.79,5,29,17.24,5,18,27.78,10,7,35,42,17,1,0,15
practice_squad,Region G Squad @ Region A Squad,,home,Region A Squad,ps_A_5,32,82.32,11,77,14.29,1,42,2.38,9,28,32.14,6,13,48,61,8,0,0,19
practice_squad,Region G Squad @ Region A Squad,,away,Region G Squad,ps_G_5,42,79.44,15,72,20.83,2,37,5.41,10,26,38.46,6,10,49,59,8,2,0,16
practice_squad,Region F Squad @ Region H Squad,,home,Region H Squad,ps_H_5,31,64.2,15,59,25.42,0,33,0.0,1,5,20.0,8,5,42,47,13,0,1,28
practice_squad,Region F Squad @ Region H Squad,,away,Region F Squad,ps_F_5,37,79.44,12,91,13.19,1,40,2.5,12,51,23.53,1,35,42,77,8,0,0,9
practice_squad,Region E Squad @ Region B Squad,,home,Region B Squad,ps_B_5,32,75.04,12,76,15.79,0,47,0.0,10,16,62.5,9,17,45,62,7,0,0,29
practice_squad,Region E Squad @ Region B Squad,,away,Region E Squad,ps_E_5,40,73.16,11,80,13.75,2,44,4.55,14,39,35.9,8,32,43,75,7,1,0,14
practice_squad,Region D Squad @ Region C Squad,,home,Region C Squad,ps_C_5,24,66.64,9,66,13.64,2,39,5.13,4,6,66.67,8,10,40,50,6,0,0,25
practice_squad,Region D Squad @ Region C Squad,,away,Region D Squad,ps_D_5,37,80.04,11,77,14.29,0,36,0.0,15,41,36.59,3,18,44,62,8,1,0,9
