kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Little York,,home,Little York,LITTLE_YORK,115,87.84,38,76,50.0,11,28,39.29,28,36,77.78,17,21,32,53,18,1,2,33
cpu_full,Xavien @ Little York,,away,Xavien,XAVIEN,106,89.68,34,78,43.59,6,20,30.0,32,47,68.09,2,11,17,28,22,9,4,29
cpu_full,Ocean City @ Morristown,,home,Morristown,MORRISTOWN,65,70.92,17,64,26.56,0,14,0.0,31,43,72.09,9,21,19,40,6,2,0,25
cpu_full,Ocean City @ Morristown,,away,Ocean City,OCEAN_CITY,64,64.32,19,48,39.58,6,17,35.29,20,28,71.43,10,6,15,21,11,5,0,30
cpu_full,South Lancaster @ Bentley-Truman,,home,Bentley-Truman,BENTLEY_TRUMAN,110,85.84,34,67,50.75,6,15,40.0,36,61,59.02,10,18,32,50,20,4,1,23
cpu_full,South Lancaster @ Bentley-Truman,,away,South Lancaster,SOUTH_LANCASTER,64,83.92,18,62,29.03,4,28,14.29,24,43,55.81,10,7,16,23,9,7,1,53
