kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260724,home,Ocean City,OCEAN_CITY,105,72.76,34,64,53.12,17,31,54.84,24,29,82.76,6,10,22,32,24,4,0,15
cpu_full,Xavien @ Ocean City,20260724,away,Xavien,XAVIEN,69,61.04,22,46,47.83,9,24,37.5,12,16,75.0,11,3,16,19,18,5,0,29
cpu_full,Little York @ Four Corners,20260725,home,Four Corners,FOUR_CORNERS,90,62.84,35,56,62.5,11,21,52.38,5,11,45.45,7,5,16,21,25,6,0,13
cpu_full,Little York @ Four Corners,20260725,away,Little York,LITTLE_YORK,78,63.4,30,50,60.0,15,25,60.0,7,10,70.0,13,4,17,21,23,5,0,16
cpu_full,Bentley-Truman @ Lancaster,20260726,home,Lancaster,LANCASTER,81,64.08,33,50,66.0,9,16,56.25,4,7,57.14,13,2,29,31,26,3,0,18
cpu_full,Bentley-Truman @ Lancaster,20260726,away,Bentley-Truman,BENTLEY_TRUMAN,83,67.84,34,68,50.0,14,25,56.0,3,11,27.27,4,9,18,27,24,8,1,13
cpu_full,Morristown @ South Lancaster,20260727,home,South Lancaster,SOUTH_LANCASTER,74,67.76,31,58,53.45,14,29,48.28,3,4,75.0,14,6,20,26,21,7,0,14
cpu_full,Morristown @ South Lancaster,20260727,away,Morristown,MORRISTOWN,81,66.8,28,69,40.58,8,24,33.33,12,20,60.0,11,22,19,41,21,12,0,11
cpu_full,Casino Row @ IDA,20260728,home,IDA,IDA,83,56.96,31,44,70.45,11,18,61.11,7,9,77.78,9,0,18,18,28,9,0,7
cpu_full,Casino Row @ IDA,20260728,away,Casino Row,CASINO_ROW,75,64.88,32,62,51.61,12,32,37.5,2,2,100.0,11,9,16,25,24,6,0,12
cpu_full,Chapel Hill @ Durham,20260729,home,Durham,DURHAM,124,79.92,47,70,67.14,15,26,57.69,17,18,94.44,6,4,12,16,32,8,0,10
cpu_full,Chapel Hill @ Durham,20260729,away,Chapel Hill,CHAPEL_HILL,115,66.08,40,55,72.73,30,35,85.71,3,7,42.86,14,6,12,18,33,4,0,23
cpu_full,Nickel Beach @ Appalachia,20260730,home,Appalachia,APPALACHIA,61,72.88,23,48,47.92,11,28,39.29,2,2,100.0,27,3,27,30,17,5,0,35
cpu_full,Nickel Beach @ Appalachia,20260730,away,Nickel Beach,NICKEL_BEACH,89,80.72,27,67,40.3,12,30,40.0,25,38,65.79,10,13,23,36,17,17,0,10
cpu_full,Cagers World @ Crickstown,20260731,home,Crickstown,CRICKSTOWN,87,68.72,30,53,56.6,14,29,48.28,11,13,84.62,14,4,20,24,20,8,0,9
cpu_full,Cagers World @ Crickstown,20260731,away,Cagers World,CAGERS_WORLD,78,67.64,30,56,53.57,15,27,55.56,5,6,83.33,15,6,16,22,24,10,0,13
cpu_full,Ivy Prep @ Concord,20260732,home,Concord,CONCORD,75,69.32,31,54,57.41,13,28,46.43,0,3,0.0,19,5,26,31,26,6,0,24
cpu_full,Ivy Prep @ Concord,20260732,away,Ivy Prep,IVY_PREP,83,76.2,29,65,44.62,10,24,41.67,15,30,50.0,11,13,22,35,21,14,0,9
cpu_full,Providence @ Independence,20260733,home,Independence,INDEPENDENCE,64,65.44,25,55,45.45,8,31,25.81,1,1,100.0,10,0,16,16,23,8,0,13
cpu_full,Providence @ Independence,20260733,away,Providence,PROVIDENCE,95,75.16,35,69,50.72,19,35,54.29,11,14,78.57,12,12,29,41,22,9,1,4
cpu_full,D1 Institute @ Queen's Guard,20260734,home,Queen's Guard,queens_guard,102,67.88,38,62,61.29,24,40,60.0,1,2,50.0,12,7,22,29,32,4,0,6
cpu_full,D1 Institute @ Queen's Guard,20260734,away,D1 Institute,D1_INSTITUTE,103,71.08,40,71,56.34,22,30,73.33,2,7,28.57,5,8,19,27,26,7,0,5
cpu_full,Garden Elites @ Montpeiler,20260735,home,Montpeiler,MONTPEILER,87,76.96,36,66,54.55,6,27,22.22,5,9,55.56,14,7,18,25,23,11,0,24
cpu_full,Garden Elites @ Montpeiler,20260735,away,Garden Elites,GARDEN_ELITES,102,81.04,39,67,58.21,19,37,51.35,9,16,56.25,16,9,26,35,27,10,0,9
cpu_full,Long Island Methodist @ Falls Academy,20260736,home,Falls Academy,FALLS_ACADEMY,111,76.08,46,69,66.67,24,36,66.67,1,7,14.29,13,9,25,34,31,6,0,10
cpu_full,Long Island Methodist @ Falls Academy,20260736,away,Long Island Methodist,LONG_ISLAND_METHODIST,83,66.76,27,57,47.37,19,38,50.0,4,4,100.0,14,6,12,18,23,8,0,11
cpu_full,Upstate @ Toronto Limited,20260737,home,Toronto Limited,TORONTO_LIMITED,114,74.48,39,72,54.17,25,42,59.52,11,17,64.71,5,10,20,30,31,7,1,15
cpu_full,Upstate @ Toronto Limited,20260737,away,Upstate,UPSTATE,93,74.28,37,62,59.68,10,28,35.71,9,12,75.0,10,3,19,22,32,4,0,12
cpu_full,Syracuse @ St Peters,20260738,home,St Peters,ST_PETERS,94,67.72,33,58,56.9,20,35,57.14,8,13,61.54,11,7,23,30,28,10,0,8
cpu_full,Syracuse @ St Peters,20260738,away,Syracuse,SYRACUSE,85,74.08,32,63,50.79,17,34,50.0,4,7,57.14,12,4,19,23,30,7,0,17
cpu_full,Amariabi International @ Empire City,20260739,home,Empire City,EMPIRE_CITY,95,64.32,35,57,61.4,18,30,60.0,2,3,66.67,14,8,24,32,25,3,0,13
cpu_full,Amariabi International @ Empire City,20260739,away,Amariabi International,AMARIABI_INTERNATIONAL,94,72.28,35,64,54.69,18,35,51.43,11,12,91.67,5,2,13,15,25,9,0,5
cpu_full,Hardwood Fields @ Ann Arbor,20260740,home,Ann Arbor,ANN_ARBOR,85,72.28,30,71,42.25,16,37,43.24,9,12,75.0,9,13,29,42,21,5,1,8
cpu_full,Hardwood Fields @ Ann Arbor,20260740,away,Hardwood Fields,HARDWOOD_FIELDS,64,66.08,23,52,44.23,12,29,41.38,6,7,85.71,11,0,26,26,21,5,0,19
cpu_full,North Columbus @ Columbus,20260741,home,Columbus,COLUMBUS,80,79.08,30,62,48.39,11,28,39.29,5,7,71.43,19,5,20,25,21,9,0,8
cpu_full,North Columbus @ Columbus,20260741,away,North Columbus,NORTH_COLUMBUS,104,85.28,42,71,59.15,16,34,47.06,8,12,66.67,15,6,27,33,29,11,0,10
cpu_full,Harding Central @ Mynsk,20260742,home,Mynsk,MYNSK,45,68.52,16,52,30.77,9,36,25.0,4,8,50.0,16,3,23,26,13,2,0,22
cpu_full,Harding Central @ Mynsk,20260742,away,Harding Central,HARDING_CENTRAL,108,73.12,40,82,48.78,17,40,42.5,11,23,47.83,2,21,32,53,23,11,0,10
cpu_full,Upper Peninsula @ Cleveland-Carlysle,20260743,home,Cleveland-Carlysle,CLEVELAND_CARLYSLE,91,72.64,32,58,55.17,23,40,57.5,2,6,33.33,17,5,32,37,28,6,0,8
cpu_full,Upper Peninsula @ Cleveland-Carlysle,20260743,away,Upper Peninsula,UPPER_PENINSULA,67,71.08,27,66,40.91,11,29,37.93,4,7,57.14,8,6,19,25,23,6,0,8
cpu_full,Templeton-Wesley @ Burroughs,20260744,home,Burroughs,BURROUGHS,58,70.28,21,59,35.59,8,28,28.57,8,12,66.67,14,8,25,33,13,8,1,14
cpu_full,Templeton-Wesley @ Burroughs,20260744,away,Templeton-Wesley,TEMPLETON_WESLEY,72,65.2,29,64,45.31,11,24,45.83,3,5,60.0,8,9,26,35,23,9,0,16
cpu_full,Sacred Heart @ Quigley Catholic,20260745,home,Quigley Catholic,QUIGLEY_CATHOLIC,84,65.76,35,57,61.4,14,26,53.85,0,4,0.0,11,4,22,26,31,12,0,12
cpu_full,Sacred Heart @ Quigley Catholic,20260745,away,Sacred Heart,SACRED_HEART,69,63.2,28,52,53.85,10,25,40.0,3,5,60.0,13,4,17,21,23,10,0,8
cpu_full,Wacker West @ Evanston,20260746,home,Evanston,EVANSTON,79,71.76,33,69,47.83,13,33,39.39,2,4,50.0,18,17,20,37,19,10,2,10
cpu_full,Wacker West @ Evanston,20260746,away,Wacker West,WACKER_WEST,92,76.28,34,68,50.0,17,28,60.71,5,12,41.67,14,11,20,31,26,14,0,10
cpu_full,Dillinger @ Archbishop McClellan,20260747,home,Archbishop McClellan,ARCHBISHOP_MCCLELLAN,86,75.88,30,69,43.48,22,41,53.66,2,2,100.0,17,11,27,38,22,6,1,16
