kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Xavien @ Ocean City,20260722,home,Ocean City,OCEAN_CITY,110,69.56,34,67,50.75,25,44,56.82,17,24,70.83,5,13,24,37,27,5,0,19
cpu_full,Xavien @ Ocean City,20260722,away,Xavien,XAVIEN,72,68.24,25,65,38.46,9,29,31.03,13,21,61.9,9,15,18,33,21,3,0,26
cpu_full,Little York @ Four Corners,20260723,home,Four Corners,FOUR_CORNERS,113,73.68,42,68,61.76,13,24,54.17,16,22,72.73,6,10,16,26,31,9,0,7
cpu_full,Little York @ Four Corners,20260723,away,Little York,LITTLE_YORK,85,68.64,34,58,58.62,13,26,50.0,4,6,66.67,14,6,14,20,29,4,0,20
cpu_full,Bentley-Truman @ Lancaster,20260724,home,Lancaster,LANCASTER,88,62.96,32,54,59.26,18,26,69.23,6,9,66.67,14,9,22,31,23,10,1,17
cpu_full,Bentley-Truman @ Lancaster,20260724,away,Bentley-Truman,BENTLEY_TRUMAN,76,69.16,29,52,55.77,11,18,61.11,7,14,50.0,12,1,13,14,23,10,0,14
cpu_full,Morristown @ South Lancaster,20260725,home,South Lancaster,SOUTH_LANCASTER,81,58.08,34,54,62.96,9,19,47.37,4,7,57.14,10,9,19,28,23,11,0,12
cpu_full,Morristown @ South Lancaster,20260725,away,Morristown,MORRISTOWN,76,65.64,30,63,47.62,14,24,58.33,2,6,33.33,13,13,14,27,26,9,1,14
cpu_full,Casino Row @ IDA,20260726,home,IDA,IDA,79,64.96,31,54,57.41,14,26,53.85,5,9,55.56,11,4,19,23,21,7,1,11
cpu_full,Casino Row @ IDA,20260726,away,Casino Row,CASINO_ROW,98,66.4,36,72,50.0,16,30,53.33,8,10,80.0,7,17,18,35,30,9,0,16
cpu_full,Chapel Hill @ Durham,20260727,home,Durham,DURHAM,88,68.2,35,57,61.4,11,25,44.0,3,5,60.0,14,5,25,30,29,6,0,14
cpu_full,Chapel Hill @ Durham,20260727,away,Chapel Hill,CHAPEL_HILL,95,70.96,38,82,46.34,19,36,52.78,4,9,44.44,8,23,18,41,23,12,0,8
cpu_full,Nickel Beach @ Appalachia,20260728,home,Appalachia,APPALACHIA,77,72.88,31,62,50.0,13,31,41.94,2,2,100.0,13,3,23,26,22,11,0,27
cpu_full,Nickel Beach @ Appalachia,20260728,away,Nickel Beach,NICKEL_BEACH,91,70.88,32,57,56.14,10,21,47.62,17,27,62.96,14,12,24,36,24,8,0,6
cpu_full,Cagers World @ Crickstown,20260729,home,Crickstown,CRICKSTOWN,86,69.88,32,59,54.24,18,35,51.43,0,2,0.0,14,4,15,19,29,7,0,15
cpu_full,Cagers World @ Crickstown,20260729,away,Cagers World,CAGERS_WORLD,113,80.04,41,71,57.75,25,41,60.98,10,16,62.5,11,9,25,34,29,10,0,11
cpu_full,Ivy Prep @ Concord,20260730,home,Concord,CONCORD,81,74.4,31,60,51.67,17,35,48.57,6,10,60.0,13,3,26,29,26,14,1,12
